year,country_name,gdp,hdi,gr_cap,labor,sec_srv,mob_sub,ter_enr,sci_art,pop,infl,ict_exp,edu_exp,fdi,trade,inet_usr,rnd_exp,cc,ge,pv,rl,rq,va,foreign_assets,new_business_density,innovation_score,competitiveness_score,ctfp,cwtfp,economic_freedom
2008,Thailand,7.71E+12,0.723,2.04E+14,38956147,,92,46,5491,67619830,5.133780352,438510000,2.71E+13,2.27E+13,1.08E+15,1230680906,1.57E+12,-0.440627247,0.156943962,-1.272093296,-0.159740418,0.11253725,-0.529666901,4.13E+12,0.887307545,,,0.401259243,0.37021476,62.3
2009,Thailand,7.66E+12,0.725,1.77E+14,39417409,,97,46,6047,68121080,0.194772131,437670000,2.96E+13,1.74E+13,9.14E+14,1369233708,1.8E+12,-0.332013279,0.206796795,-1.42447114,-0.260052651,0.121483989,-0.455878526,4.57E+12,0.847793082,,,0.370732278,0.340679705,63
2010,Thailand,8.23E+12,0.742,1.97E+14,39244294,10.97996605,105,51,6802,68579447,4.080989227,470790000,2.89E+13,3.56E+13,1.05E+15,1536179613,2.4E+12,-0.360339463,0.083291069,-1.442788363,-0.233622625,0.061810683,-0.495821506,4.88E+12,1.034921402,,,0.387018263,0.361964047,64.1
2011,Thailand,8.3E+12,0.747,2.14E+14,40584009,14.81004709,113,52,7244,69007208,3.74309812,561200000,3.99E+13,5.54E+12,1.16E+15,1635470830,3E+12,-0.353244036,0.099299394,-1.133533716,-0.229752526,0.0903828,-0.405181706,5.43E+12,1.120035555,37.63,,0.393851608,0.371058613,64.7
2012,Thailand,8.9E+12,0.75,2.4E+14,40844641,30.17162629,123,50,7564,69436098,1.909144442,473791410,3.2E+13,2.89E+13,1.23E+15,1840056597,3.52E+12,-0.397404075,0.130159914,-1.216630697,-0.172369108,0.137224212,-0.321141154,4.94E+12,1.281428414,36.9,33.7,0.434170872,0.407236546,64.9
2013,Thailand,9.14E+12,0.752,2.32E+14,39678084,37.92677609,135,49,7581,69845114,1.778745892,538809712,3.5E+13,3.47E+13,1.21E+15,2018523795,4.04E+12,-0.372668326,0.162936032,-1.311682701,-0.139277548,0.130639657,-0.429994702,5.01E+12,1.343543473,37.63,40.3,0.437380344,0.405568689,64.1
2014,Thailand,9.23E+12,0.784,2.28E+14,39964948,50.62922153,139,50,8204,70216367,1.441465365,527914831,3.62E+13,1.13E+13,1.21E+15,2450551208,4.43E+12,-0.480822623,0.25699535,-0.906386316,-0.220402136,0.174806476,-0.874908924,5.04E+12,1.183156333,39.28,40.5,0.418712705,0.384971082,63.3
2015,Thailand,9.52E+12,0.788,2.34E+14,40014953,67.59209334,146,50,8535,70540795,0.722113573,495563083,3.68E+13,2.12E+13,1.19E+15,2772253244,5.87E+12,-0.555973411,0.238737538,-0.995044947,-0.188114643,0.195901737,-0.969038725,5.88E+12,1.194471104,38.1,40,0.421984732,0.381405264,62.4
2016,Thailand,9.85E+12,0.792,2.34E+14,39822992,142.5772321,169,50,9585,70859841,2.63616762,522930325,3.71E+13,8.31E+12,1.19E+15,3365842448,7.67E+12,-0.451746017,0.225705132,-0.991300225,-0.02823071,0.052868694,-1.022944689,6.15E+12,1.275303089,36.51,41.6,0.429745793,0.379082263,63.9
2016,Thailand,9.85E+12,0.792,2.34E+14,39822992,142.5772321,169,50,9585,70859841,2.63616762,522930325,3.71E+13,8.31E+12,1.19E+15,3365842448,7.67E+12,-0.451746017,0.225705132,-0.991300225,-0.02823071,0.052868694,-1.022944689,6.15E+12,1.275303089,36.51,34.6,0.429745793,0.379082263,63.9
2017,Thailand,1.03E+13,0.794,2.38E+14,39720340,562.4352842,171,48,11108,71160187,1.89994499,450104601,3.57E+13,1.87E+13,1.25E+15,3764373892,1.03E+13,-0.446126044,0.257845819,-0.754879415,0.013869789,0.007616858,-1.045476913,6.41E+12,1.477577923,37.57,41.20876634,0.460474044,0.395784676,66.2
2018,Thailand,1.07E+13,0.796,2.44E+14,40193292,927.8318581,176,47,12785,71376079,1.428586164,602476582,3.42E+13,2.9E+13,1.29E+15,4054161287,1.19E+13,-0.458226591,0.254539996,-0.799416125,-0.004031189,-0.044096656,-1.01745832,6.72E+12,1.43154707,38,41.67840013,0.455566317,0.400466174,67.1
2019,Thailand,1.09E+13,0.8,2.46E+14,39952678,1366.581327,182,45,13620,71522271,1.014423406,585903121,3.29E+13,1.11E+13,1.2E+15,4770535476,1.25E+13,-0.471995354,0.260609537,-0.491406113,0.088741794,-0.021945093,-0.846085668,6.82E+12,1.42265824,38.63,43.79299253,0.455224335,0.402341425,68.3
2020,Thailand,1.03E+13,0.798,2.39E+14,40252816,1859.020676,163,43,14020,71641484,-1.298775057,481686351,3.25E+13,-8.84E+12,1.01E+15,5573707455,1.37E+13,-0.483811766,0.201812536,-0.578270495,0.111505389,0.063660756,-0.809261918,7.78E+12,1.26445421,45.45,47.59878269,0.455224335,0.402341425,69.4
2020,Thailand,1.03E+13,0.798,2.39E+14,40252816,1859.020676,163,43,14020,71641484,-1.298775057,481686351,3.25E+13,-8.84E+12,1.01E+15,5573707455,1.37E+13,-0.483811766,0.201812536,-0.578270495,0.111505389,0.063660756,-0.809261918,7.78E+12,1.26445421,27.91,47.59878269,0.455224335,0.402341425,69.4
2020,Thailand,1.03E+13,0.798,2.39E+14,40252816,1859.020676,163,43,14020,71641484,-1.298775057,481686351,3.25E+13,-8.84E+12,1.01E+15,5573707455,1.37E+13,-0.483811766,0.201812536,-0.578270495,0.111505389,0.063660756,-0.809261918,7.78E+12,1.26445421,36.68,47.59878269,0.455224335,0.402341425,69.4
2021,Thailand,1.04E+13,0.8,2.44E+14,40439671,2134.318895,169,44,16705,71727332,1.771072263,328620225,3.1E+13,3.16E+13,1.22E+15,6118341420,1.26E+13,-0.478870928,0.220056802,-0.568779886,0.093798831,0.083535075,-0.789397776,7.76E+12,1.46216006,37.18024681,45.03580114,0.455224335,0.402341425,69.7
2022,Thailand,1.07E+13,0.792,2.5E+14,40754978,2746.247947,176,44,18491,71735329,4.766995787,393281075,2.79E+13,2.56E+13,1.42E+15,6312708952,1.24E+13,-0.452444345,0.127444163,-0.393339306,0.065747418,0.165019408,-0.620351493,7.57E+12,1.540139524,34.85962155,44.69651502,0.455224335,0.402341425,63.2
2023,Thailand,1.09E+13,0.798,2.5E+14,40729354,3002.534014,176,46,18491,71702435,1.220238118,463998713,2.75E+13,1.38E+13,1.41E+15,6417367932,1.24E+13,-0.489050776,0.171705812,-0.280302882,0.244872749,0.158257782,-0.450371355,7.9E+12,1.540139524,37.10359368,43.55207198,0.455224335,0.402341425,60.6
2024,Thailand,1.09E+13,0.798,2.5E+14,40623017,3002.534014,176,46,18491,71702435,1.220238118,463998713,2.75E+13,1.38E+13,1.41E+15,6417367932,1.24E+13,-0.489050776,0.171705812,-0.280302882,0.244872749,0.158257782,-0.450371355,8.49E+12,1.540139524,36.88707259,45.45072321,0.455224335,0.402341425,59
2025,Thailand,1.09E+13,0.798,2.5E+14,40623017,3002.534014,176,46,18491,71702435,1.220238118,463998713,2.75E+13,1.38E+13,1.41E+15,6417367932,1.24E+13,-0.489050776,0.171705812,-0.280302882,0.244872749,0.158257782,-0.450371355,8.49E+12,1.540139524,36.88707259,45.45072321,0.455224335,0.402341425,60.6
2000,Tunisia,54870862400,0.654,1.38E+12,3270136,,1,18,657,9764935,3.283579412,32100777,3.4E+11,1.92E+11,4.53E+12,26853571,,-0.394928753,0.416736394,0.321114898,-0.280462772,0.068125598,-0.81373626,1305091015,,,,0.705957234,0.660937011,61.3
2001,Tunisia,56953909400,0.661,1.44E+12,3319983,,4,20,800,9869677,3.913577646,34058229,3.53E+11,1.17E+11,5.1E+12,42439611,,-0.055639401,0.469617561,0.237670347,-0.223614864,-0.010696542,-0.886423737,1744053201,,,,0.716126084,0.679113388,60.8
2002,Tunisia,57707157400,0.667,1.43E+12,3367629,,6,22,981,9971515,2.284802833,29541405,3.34E+11,1.97E+11,4.92E+12,52350454,31336141188,0.283649951,0.522498727,0.154225796,-0.166766956,-0.089518681,-0.959111214,1810108476,,,,0.703675032,0.668068647,60.2
2003,Tunisia,60420778500,0.673,1.38E+12,3412860,,19,26,1073,10071632,2.684756267,28716489,4.12E+11,1.19E+11,4.98E+12,65364892,39300089838,0.123504691,0.470419079,0.317870796,-0.190574974,-0.008071034,-0.920870662,2167601681,,,,0.697346985,0.66471225,58.1
2004,Tunisia,64188491800,0.683,1.42E+12,3455889,,36,29,1355,10166163,3.35160946,32116476,4.31E+11,1.22E+11,5.58E+12,86717370,46918577953,0.067843512,0.417557061,0.148958027,0.046694163,-0.114593126,-0.866649389,3109754082,,,,0.688524246,0.652768135,58.4
2005,Tunisia,66426452800,0.69,1.42E+12,3495960,,55,30,1721,10255472,4.175836077,64434910,4.29E+11,1.47E+11,6E+12,99067860,47292313337,-0.078068301,0.339725077,0.024227452,-0.036268614,-0.043587729,-0.950093031,3981767705,,,,0.701070786,0.639226556,55.4
2006,Tunisia,69909922300,0.697,1.58E+12,3585831,,70,31,1988,10346410,3.833826387,96391878,4.5E+11,6.59E+11,6.57E+12,134503330,47349292813,-0.012532148,0.679240286,0.20851244,0.112958908,0.191378027,-1.297919273,6853556695,0.886624309,,,0.694798648,0.646572649,57.5
2007,Tunisia,74600543200,0.703,1.72E+12,3653322,,74,31,2309,10441702,2.126476563,146329091,4.82E+11,2.9E+11,7.76E+12,178553104,49639203534,-0.109465234,0.47755608,0.158262476,0.080828972,0.066711374,-1.378913879,6878064968,1.234693953,,,0.69849062,0.654790342,60.3
2008,Tunisia,77761951200,0.709,1.84E+12,3722463,,81,33,2768,10542635,6.340324252,200950919,4.88E+11,4.51E+11,8.89E+12,289922462,49715550516,-0.165581718,0.306298167,0.099821232,0.079568602,0.087893672,-1.35054493,8205614052,1.123423135,,,0.679829538,0.653415442,60.1
2009,Tunisia,80128597400,0.713,1.95E+12,3800334,,91,34,3227,10650681,3.023044971,268019478,5.23E+11,2.81E+11,7.45E+12,363188222,56606044104,-0.07915701,0.366235703,0.059611708,0.119992301,-0.006240557,-1.358337879,9874029204,1.22211425,,,0.667150676,0.654163837,58
2010,Tunisia,82509324400,0.717,2.15E+12,3870527,6.13042194,102,35,3460,10765980,9.465024549,344627637,4.92E+11,2.38E+11,8.26E+12,396188064,54296087170,-0.118834764,0.158016294,-0.063976362,0.038853329,-0.087301865,-1.416164637,9416230478,1.528346422,,,0.633344173,0.625090957,58.9
2011,Tunisia,80820660600,0.718,1.87E+12,3932836,7.532586474,112,34,3699,10886035,4.57111406,380385239,4.965E+11,72664040309,8.09E+12,425643968,54519999449,-0.022444921,-0.001495732,-0.353741795,-0.192856058,-0.266437083,-0.37050429,6073034305,1.50685613,33.89,,0.612459719,0.614536762,58.5
2012,Tunisia,84228606900,0.72,2.01E+12,4026524,10.62704372,115,34,3801,11009647,4.661810781,373905574,5.01E+11,2.77E+11,8.55E+12,455799386,54695531726,-0.033657957,-0.052202888,-0.721316934,-0.163849369,-0.242597431,-0.171652228,7710870237,1.589279671,36.5,41.6,0.630598843,0.637861848,58.6
2013,Tunisia,86275303900,0.722,2.01E+12,4026064,15.258459,112,33,4231,11141361,4.50027019,409501485,5.20333E+11,1.88E+11,8.54E+12,487991612,54957370655,-0.041582875,-0.058742601,-0.902563274,-0.178838015,-0.285445631,-0.084491044,4604360440,1.57988334,35.82,42.3,0.636252344,0.657406449,57
2014,Tunisia,88941493800,0.725,1.92E+12,4050207,19.95691435,125,33,4529,11274288,4.664660474,376514940,5.39667E+11,1.81E+11,8.55E+12,520872106,55133055045,-0.019062787,-0.066321172,-0.851661503,-0.068823695,-0.339506477,0.192878887,4422474372,1.575840393,32.94,40.3,0.666083038,0.699663937,57.3
2015,Tunisia,89802183400,0.728,1.88E+12,4077697,18.76820253,126,33,4873,11402264,4.213840076,310303957,5.59E+11,1.9E+11,7.84E+12,530205276,53354169427,-0.077178285,-0.102187946,-0.960177004,-0.046470255,-0.388389468,0.241306499,4966747942,1.502146739,33.48,38.3,0.67873162,0.714030087,57.7
2016,Tunisia,90805656300,0.733,1.86E+12,4133705,90.64355536,122,31,5415,11528674,4.934963601,322713800,5.668E+11,1.27E+11,7.91E+12,571822230,51340609198,-0.163240567,-0.206498697,-1.139722347,0.021599991,-0.453965753,0.303652376,3169956269,1.535988051,30.55,42.2,0.731350541,0.765753269,57.6
2016,Tunisia,90805656300,0.733,1.86E+12,4133705,90.64355536,122,31,5415,11528674,4.934963601,322713800,5.746E+11,1.27E+11,7.91E+12,571822230,51340609198,-0.163240567,-0.206498697,-1.139722347,0.021599991,-0.453965753,0.303652376,3169956269,1.535988051,30.55,28.3,0.731350541,0.765753269,57.6
2017,Tunisia,92837740400,0.737,1.86E+12,4149640,210.2914399,121,31,5614,11650498,4.713885694,300567284,5.824E+11,1.79E+11,8.89E+12,646602639,64943714683,-0.159596652,-0.050735127,-1.023490548,0.093789138,-0.362543464,0.161945835,2421829471,1.479291241,32.3,44.30857833,0.776387393,0.811671495,55.7
2018,Tunisia,95274666200,0.742,1.87E+12,4284730,310.8236495,124,31,5558,11765514,7.92466367,265019179,5.902E+11,2.21E+11,9.9E+12,755345999,68259532312,-0.114437342,-0.006535382,-0.868207276,0.053313538,-0.494956315,0.191409722,1651724498,1.621893069,32.86,43.57467432,0.77162838,0.799705088,58.9
2019,Tunisia,96787481800,0.74,1.88E+12,4418079,266.8613376,123,32,5205,11875081,7.135212224,271158682,5.98E+11,1.88E+11,9.9E+12,792067903,72259598646,-0.139625028,-0.035373561,-0.877084732,0.087141871,-0.385123879,0.266348571,5817599990,1.538305588,32.83,42.52208242,0.766343236,0.79532361,55.4
2020,Tunisia,88065057700,0.733,1.4E+12,4214191,324.2008953,122,33,4956,11974057,6.805693176,225099204,6.4E+11,1.29E+11,7.43E+12,821420310,72259598646,-0.115354247,-0.186425105,-0.594325781,0.141534477,-0.303489238,0.283747613,7581570048,1.516933545,38.98,41.88167426,0.766343236,0.79532361,55.8
2020,Tunisia,88065057700,0.733,1.4E+12,4214191,324.2008953,122,33,4956,11974057,6.805693176,225099204,6.4E+11,1.29E+11,7.43E+12,821420310,72259598646,-0.115354247,-0.186425105,-0.594325781,0.141534477,-0.303489238,0.283747613,7581570048,1.516933545,23.44,41.88167426,0.766343236,0.79532361,55.8
2020,Tunisia,88065057700,0.733,1.4E+12,4214191,324.2008953,122,33,4956,11974057,6.805693176,225099204,6.4E+11,1.29E+11,7.43E+12,821420310,72259598646,-0.115354247,-0.186425105,-0.594325781,0.141534477,-0.303489238,0.283747613,7581570048,1.516933545,31.21,41.88167426,0.766343236,0.79532361,55.8
2021,Tunisia,92236101300,0.728,1.47E+12,4208113,413.491269,128,34,5122,12048622,4.516780334,313192084,6.16E+11,1.08E+11,8.68E+12,822920883,72259598646,-0.26232934,-0.207107127,-0.756551981,0.066302925,-0.400296509,0.109903485,6613544780,1.73836553,30.68188867,41.36803157,0.766343236,0.79532361,56.6
2022,Tunisia,94701865800,0.745,1.67E+12,4232595,739.5620914,129,38,5730,12119334,3.054955954,428786283,6.44E+11,1.37E+11,1.06E+13,855624980,72259598646,-0.299796939,-0.262752622,-0.594559073,-0.112762131,-0.414175898,-0.248100206,5957943391,1.666011194,27.88754229,38.5888951,0.766343236,0.79532361,54.2
2023,Tunisia,94738947800,0.746,1.5E+12,4220673,818.3317458,129,38,5730,12200431,8.887636422,497168229,6.38E+11,1.42E+11,1.02E+13,883311204,72259598646,-0.341899782,-0.300515085,-0.630951107,-0.13898319,-0.619132638,-0.212896988,8829439623,1.666011194,26.91658053,37.8555158,0.766343236,0.79532361,52.9
2024,Tunisia,94738947800,0.746,1.5E+12,4246885,818.3317458,129,38,5730,12200431,8.887636422,497168229,6.38E+11,1.42E+11,1.02E+13,883311204,72259598646,-0.341899782,-0.300515085,-0.630951107,-0.13898319,-0.619132638,-0.212896988,9571609464,1.666011194,25.35375001,40.60829076,0.766343236,0.79532361,48.8
2025,Tunisia,94738947800,0.746,1.5E+12,4246885,818.3317458,129,38,5730,12200431,8.887636422,497168229,6.38E+11,1.42E+11,1.02E+13,883311204,72259598646,-0.341899782,-0.300515085,-0.630951107,-0.13898319,-0.619132638,-0.212896988,9571609464,1.666011194,25.35375001,40.60829076,0.766343236,0.79532361,49.1
2000,Ukraine,1.79E+12,0.716,3.53E+13,23286247,,2,51,5527,49556660,27.50141203,56000000,7.2E+12,3.29E+12,2.07E+14,35482569,1.66E+12,-1.110609293,-0.675985157,-0.409486443,-1.093720078,-0.405505002,-0.610850632,-450711380,,,,0.260401994,0.240574464,47.8
2001,Ukraine,1.94E+12,0.728,3.84E+13,23187781,,5,53,6802,49106855,10.20091587,58000000,8.78E+12,3.91E+12,1.94E+14,60892500,1.92E+12,-1.101001621,-0.685745269,-0.351485789,-0.968857795,-0.514879257,-0.565149784,7325864459,,,,0.272062093,0.257777601,48.5
2002,Ukraine,2.05E+12,0.736,3.94E+13,23106162,,8,57,6040,48677281,5.253741278,60000000,1.07E+13,3.23E+12,1.97E+14,91026515,1.97E+12,-1.091393948,-0.695505381,-0.293485135,-0.843995512,-0.624253511,-0.519448936,13451847545,,,,0.275013924,0.253263384,48.2
2003,Ukraine,2.24E+12,0.745,4.61E+13,23020786,,14,60,5912,48315136,8.164339753,63000000,1.21E+13,6.13E+12,2.3E+14,152192678,2.4E+12,-0.966655314,-0.673910856,-0.363617957,-0.823217571,-0.555056512,-0.589256763,25438977362,,,,0.285853058,0.263971061,51.1
2004,Ukraine,2.51E+12,0.751,5.63E+13,22913408,,29,63,5962,47979507,15.31073628,101000000,1.29E+13,6.4E+12,2.76E+14,167448479,2.62E+12,-0.979341567,-0.666463196,-0.471536189,-0.775088072,-0.347879618,-0.671051443,43876573798,,,,0.296453387,0.269453198,53.7
2005,Ukraine,2.58E+12,0.757,5.64E+13,22748573,,64,67,6117,47585556,24.09605861,157000000,1.51E+13,2.26E+13,2.44E+14,178445835,2.57E+12,-0.740642905,-0.671290219,-0.285366565,-0.804544687,-0.510850072,-0.285324872,82798798709,,,,0.3304528,0.300840825,55.8
2006,Ukraine,2.78E+12,0.762,6.78E+13,22601904,,105,72,5426,47278694,14.85249547,255000000,1.66E+13,1.39E+13,2.48E+14,213226910,2.54E+12,-0.772781849,-0.523428202,-0.036877617,-0.821370304,-0.486631006,0.04964127,67041242926,0.952620246,,,0.359491676,0.335885197,54.4
2007,Ukraine,3.01E+12,0.77,8.16E+13,22737531,,119,76,5484,47062798,22.84234404,365000000,1.78E+13,2.06E+13,2.65E+14,308261327,2.46E+12,-0.820174932,-0.724815309,0.172825918,-0.746359885,-0.409717262,0.06411846,51443450370,1.17874898,,,0.401198894,0.387456059,51.5
2008,Ukraine,3.08E+12,0.776,7.98E+13,22645052,,121,80,5953,46819175,29.02011441,473000000,1.89E+13,1.75E+13,2.9E+14,515010925,2.49E+12,-0.862514138,-0.787461042,0.042514395,-0.703015566,-0.516110599,0.0906661,-16120860152,0.971256261,,,0.426092625,0.423687339,51
2009,Ukraine,2.61E+12,0.773,4.78E+13,22544725,,119,82,5674,46623731,12.62992897,586000000,1.84E+13,1.02E+13,2.28E+14,834564785,2.16E+12,-1.071736813,-0.844365835,-0.302319407,-0.786728382,-0.559112489,0.059088912,-666960668,0.668059513,,,0.393340111,0.380734354,48.8
2010,Ukraine,2.72E+12,0.782,4.9E+13,22447916,12.20509651,118,82,6069,46456003,13.67322821,719000000,2.01E+13,1.24E+13,2.6E+14,1082424870,2.18E+12,-1.031962514,-0.820753992,0.013131719,-0.844159186,-0.454440266,-0.083982021,98909295208,0.974713816,,,0.389565289,0.381192625,46.4
2011,Ukraine,2.86E+12,0.786,5.25E+13,22352316,20.68763585,122,85,6320,46307853,14.18190866,1040000000,1.7E+13,1.22E+13,3E+14,1329035381,2.03E+12,-1.086713314,-0.86709398,-0.070431463,-0.851141274,-0.563705266,-0.132440627,97929920454,1.070460979,35.01,,0.423867732,0.421011031,45.8
2012,Ukraine,2.87E+12,0.789,5.57E+13,22263021,40.38082101,131,84,6659,46210056,7.98256111,1321000000,1.85E+13,1.28E+13,2.95E+14,1631214977,2.08E+12,-1.117539167,-0.594552815,-0.092274904,-0.817339003,-0.554683208,-0.279543012,98006240215,0.92409729,36.1,40.6,0.429436594,0.436189264,46.1
2013,Ukraine,2.87E+12,0.789,4.97E+13,22165599,53.28792803,138,82,7356,46126770,4.308793437,1782000000,1.84E+13,6.79E+12,2.7E+14,1891197570,2.1E+12,-1.176667333,-0.664322078,-0.77728498,-0.844953835,-0.585612416,-0.315425783,62850325984,1.105114388,35.78,41,0.42185992,0.434714854,46.3
2014,Ukraine,2.58E+12,0.788,3.65E+13,22030438,73.56591066,144,84,7283,45972380,15.90173753,2042000000,1.52E+13,1.64E+12,2.6E+14,2123923956,1.68E+12,-1.024744391,-0.398846895,-2.020833492,-0.82976228,-0.586776257,-0.142272517,-52034888280,1.060429936,36.26,42.2,0.42377466,0.426485032,49.3
2015,Ukraine,2.33E+12,0.778,3.16E+13,21887026,139.8496133,142,77,7534,45784896,38.88167976,2105000000,1.34E+13,-5.07E+11,2.51E+14,2238881414,1.43E+12,-1.039613128,-0.554407001,-1.95953238,-0.87357378,-0.618873358,-0.086823657,45774180731,1.220902004,36.45,41.4,0.383257031,0.383580625,46.9
2016,Ukraine,2.39E+12,0.78,3.69E+13,21762800,1879.898192,133,77,7962,45616832,17.09713492,2310000000,1.2E+13,1.06E+13,2.52E+14,2417692096,1.16E+12,-0.867796838,-0.609457552,-1.853331923,-0.817245066,-0.410622746,0.001767085,1.29E+11,1.558401701,35.72,44.6,0.372252077,0.379036665,46.8
2017,Ukraine,2.44E+12,0.785,3.85E+13,21646057,3895.69593,131,80,9162,45436041,22.0983175,2760000000,1.32E+13,8.01E+12,2.54E+14,2676182815,1.1E+12,-0.832255304,-0.51402235,-1.867417812,-0.75603193,-0.281774551,0.014960445,2.4E+11,1.678953895,37.62,43.01618325,0.377250105,0.379661798,48.1
2018,Ukraine,2.53E+12,0.784,4.46E+13,21532531,5949.624042,128,81,10355,45208907,15.39853035,3473000000,1.35E+13,9.62E+12,2.51E+14,2830077578,1.19E+12,-0.921338856,-0.45963183,-1.872179389,-0.760341883,-0.256266981,-0.030627146,3.54E+11,1.678953895,38.52,45.40495843,0.386081696,0.388998866,51.9
2019,Ukraine,2.61E+12,0.789,4.6E+13,21427188,7767.053911,131,84,13300,44957458,8.246226268,4331000000,1.42E+13,9.83E+12,2.36E+14,3151517806,1.13E+12,-0.800639629,-0.334266752,-1.428376198,-0.745435536,-0.216642439,0.023073515,5.47E+11,1.678953895,37.4,44.72068358,0.392283469,0.394562453,52.3
2020,Ukraine,2.51E+12,0.783,3.35E+13,20851194,8842.7009,129,82,14059,44680014,10.29496014,5181000000,1.35E+13,4.87E+11,1.99E+14,3351001050,1.01E+12,-0.832628608,-0.410091132,-1.163936496,-0.713144362,-0.266943336,0.088904954,7.9E+11,1.678953895,40.14,46.69498963,0.392283469,0.394562453,54.9
2020,Ukraine,2.51E+12,0.783,3.35E+13,20851194,8842.7009,129,82,14059,44680014,10.29496014,5181000000,1.35E+13,4.87E+11,1.99E+14,3351001050,1.01E+12,-0.832628608,-0.410091132,-1.163936496,-0.713144362,-0.266943336,0.088904954,7.9E+11,1.678953895,32.49,46.69498963,0.392283469,0.394562453,54.9
